"Material","Texto breve material","Lote","Data de lançamento","Qtd.  UM registro","Montante em MI","Tipo de movimento","Nome do usuário","Hora do registro","Data de entrada","Centro","Depósito","Item doc.material","Doc.material","Unid.prç.pedido","Referência","Fornecedor","Pedido","Item",
"31_000028740","INSERTO DCMT 070208-FV VP15TF","","2026-01-07","-2","-27.32","201","310004565","06:00:49","2026-01-07","3110","1070","5","4929554145","","","","","0",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-01-07","-8","-156.88","201","310004565","06:00:49","2026-01-07","3110","1070","3","4929554145","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-10","-2","-30.26","201","310004565","06:00:30","2026-01-10","3110","1070","4","4929745735","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-10","-3","-50.76","201","310004565","06:00:30","2026-01-10","3110","1070","1","4929745735","","","","","0",
"31_000028845","INSERTO CNMG 120408-PF 4425","","2026-01-10","-1","-72.00","201","310004565","06:00:30","2026-01-10","3110","1070","3","4929745735","","","","","0",
"31_000028849","INSERTO TCMT16T308 MP MP3025","","2026-01-10","-1","-18.09","201","310004565","06:00:30","2026-01-10","3110","1070","2","4929745735","","","","","0",
"31_000026691-R","BROCA MDØ10,6x10xD17,25 (26691-AFIADA)","","2026-01-29","-1","0","201","310004071","06:00:24","2026-01-29","3110","1070","1","4930827687","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-02-03","-10","-263.70","201","310004071","05:59:53","2026-02-03","3110","1070","1","4931161025","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-29","-10","-184.70","201","310004071","05:59:42","2026-01-29","3110","1070","1","4930827683","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-29","-10","-162.20","201","310004071","05:59:42","2026-01-29","3110","1070","2","4930827683","","","","","0",
"31_000006170","INSERTO TPGX 110308-HTI05T","","2026-01-29","-3","-50.04","201","310004071","05:59:42","2026-01-29","3110","1070","3","4930827683","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-06","-10","-119.80","201","310004071","05:58:37","2026-02-06","3110","1070","1","4931390164","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-01-13","-1","-28.71","201","310004071","05:58:34","2026-01-13","3110","1070","3","4929879168","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-01-13","-2","-21.58","201","310004071","05:58:34","2026-01-13","3110","1070","2","4929879168","","","","","0",
"31_000025402","INSERTO TNMG 160408 MP MC6015","","2026-01-13","-10","-145.90","201","310004071","05:58:34","2026-01-13","3110","1070","1","4929879168","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-13","-3","-50.76","201","310004071","05:58:34","2026-01-13","3110","1070","5","4929879168","","","","","0",
"31_000028636","INSERTO SOMX094506-UM VP15TF","","2026-01-13","-4","-117.64","201","310004071","05:58:34","2026-01-13","3110","1070","4","4929879168","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-05","-2","-296.20","201","310004565","05:58:08","2026-01-05","3110","1070","4","4929414716","","","","","0",
"31_000010021","PARAFUSO SR 14-591 (IBR 036)","","2026-01-05","-3","-66.75","201","310004565","05:58:08","2026-01-05","3110","1070","6","4929414716","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-05","-3","-65.91","201","310004565","05:58:08","2026-01-05","3110","1070","3","4929414716","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-05","-3","-45.39","201","310004565","05:58:08","2026-01-05","3110","1070","5","4929414716","","","","","0",
"31_000018867","INSERTO SOMX 070305-DT IC808","","2026-01-05","-7","-352.45","201","310004565","05:58:08","2026-01-05","3110","1070","2","4929414716","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-01-05","-8","-293.76","201","310004565","05:58:08","2026-01-05","3110","1070","1","4929414716","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-24","-6","-110.82","201","310004565","05:57:59","2026-01-24","3110","1070","1","4930546221","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-24","-10","-162.20","201","310004565","05:57:59","2026-01-24","3110","1070","2","4930546221","","","","","0",
"31_000000222","CALÇO P/PORTA FERR.170.3-852","","2026-01-30","-1","-17.27","201","310004071","05:57:52","2026-01-30","3110","1070","2","4930892806","","","","","0",
"31_000024963","PINO DO CALÇO WSS 2052   P/ WTJNR/L","","2026-01-30","-1","-19.78","201","310004071","05:57:52","2026-01-30","3110","1070","1","4930892806","","","","","0",
"31_000003045","INSERTO TNMG 160404-SA UE 6105","","2026-01-02","-1","-15.52","201","310004071","05:57:48","2026-01-02","3110","1070","4","4929337508","","","","","0",
"31_000008769","INSERTO VNMG 12T304-NF IC907","","2026-01-02","-3","-114.54","201","310004071","05:57:48","2026-01-02","3110","1070","6","4929337508","","","","","0",
"31_000010759","INSERTO VNMG 12T308-NF IC907","","2026-01-02","-6","-226.26","201","310004071","05:57:48","2026-01-02","3110","1070","7","4929337508","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-02","-1","-14.57","201","310004071","05:57:48","2026-01-02","3110","1070","3","4929337508","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-02","-1","-14.53","201","310004071","05:57:48","2026-01-02","3110","1070","2","4929337508","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-01-02","-3","-122.88","201","310004071","05:57:48","2026-01-02","3110","1070","5","4929337508","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-02","-5","-63.00","201","310004071","05:57:26","2026-02-02","3110","1070","2","4931088476","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-02-02","-4","-85.88","201","310004071","05:57:26","2026-02-02","3110","1070","1","4931088476","","","","","0",
"31_000010492","SERRA CIRCULAR. 285 x 2,0 x 32 80Z","","2026-02-20","-1","-786.01","201","310004570","05:57:25","2026-02-20","3110","1070","1","4932191426","","","","","0",
"31_000015192","PARAFUSO TS25   ( MITSUBISHI )","","2026-01-16","-2","-30.26","201","310004565","05:57:20","2026-01-16","3110","1070","1","4930087051","","","","","0",
"31_000023736","INSERTO WNMG 080408-MA MC6015","","2026-01-16","-3","-62.58","201","310004565","05:57:20","2026-01-16","3110","1070","3","4930087051","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-16","-4","-67.68","201","310004565","05:57:20","2026-01-16","3110","1070","5","4930087051","","","","","0",
"31_000028831","INSERTO WXGU040308L-HP-BXA20","","2026-01-16","-2","-1242.10","201","310004565","05:57:20","2026-01-16","3110","1070","2","4930087051","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-16","-4","-77.12","201","310004565","05:57:20","2026-01-16","3110","1070","4","4930087051","","","","","0",
"31_000026585","BROCA MN105 - 015RA -N4R8050 (3H69130)","","2026-02-25","-1","-1899.04","201","310004071","05:57:18","2026-02-25","3110","1070","1","4932455786","","","","","0",
"31_000027455","INSERTO DGN 3102C IC 354","","2026-01-29","-1","-46.14","201","310004071","05:56:54","2026-01-29","3110","1070","1","4930827543","","","","","0",
"31_000027456","INSERTO DGN 2202C IC 354","","2026-01-29","-1","-46.39","201","310004071","05:56:54","2026-01-29","3110","1070","2","4930827543","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-03","-8","-175.76","201","310004071","05:56:40","2026-02-03","3110","1070","3","4931160946","","","","","0",
"31_000023054","INSERTO CCMT 09T304-MM MC7025","","2026-02-03","-10","-119.80","201","310004071","05:56:40","2026-02-03","3110","1070","1","4931160946","","","","","0",
"31_000028671","INSERTO TNMG 160412 SA MC6115","","2026-02-03","-8","-132.72","201","310004071","05:56:40","2026-02-03","3110","1070","2","4931160946","","","","","0",
"31_000002972","PARAFUSO - 5513-020-28","","2026-01-12","-2","-61.18","201","310004071","05:56:31","2026-01-12","3110","1070","1","4929807848","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-02-19","-2","-33.84","201","310004071","05:56:22","2026-02-19","3110","1070","1","4932123314","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-28","-2","-1271.40","201","310004071","05:56:21","2026-01-28","3110","1070","2","4930754038","","","","","0",
"31_000028831","INSERTO WXGU040308L-HP-BXA20","","2026-01-28","-2","-1242.10","201","310004071","05:56:21","2026-01-28","3110","1070","3","4930754038","","","","","0",
"31_000026691","BROCA MDØ10,6x10xD17,25x1,3x20x90l ALNOV","","2026-02-02","-1","-539.43","201","310004071","05:56:09","2026-02-02","3110","1070","1","4931088470","","","","","0",
"31_000025893","DRESSADOR CONGLOM. RED12x8 HASTEØ11 1820","","2026-02-24","-2","-642.74","201","310004570","05:56:01","2026-02-24","3110","1070","2","4932381063","","","","","0",
"31_000002202","FRESA FTT. 7C.8420-CT-25 Ø5x45L R1,2","","2026-01-20","-1","-82.01","201","310004565","05:55:44","2026-01-20","3110","1070","1","4930276367","","","","","0",
"31_000007118","SHAVING 15 CS 14/1","","2026-01-12","-1","-9716.04","201","310004071","05:55:25","2026-01-12","3110","1070","1","4929807845","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-02-03","-3","-86.13","201","310004071","05:55:00","2026-02-03","3110","1070","3","4931160940","","","","","0",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-03","-5","-311.55","201","310004071","05:55:00","2026-02-03","3110","1070","1","4931160940","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-03","-5","-72.65","201","310004071","05:55:00","2026-02-03","3110","1070","5","4931160940","","","","","0",
"31_000023009","INSERTO VBMT 160404-UE 6110","","2026-02-03","-3","-69.63","201","310004071","05:55:00","2026-02-03","3110","1070","2","4931160940","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-03","-5","-183.60","201","310004071","05:55:00","2026-02-03","3110","1070","4","4931160940","","","","","0",
"31_000019233","PORTA FERR. S40K MTUNL-11MB-11143  P/ GM","","2026-01-14","-1","-1121.84","201","310004071","05:54:45","2026-01-14","3110","1070","1","4929950692","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-14","-2","-1271.40","201","310004071","05:54:45","2026-01-14","3110","1070","2","4929950692","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-02-06","-4","-87.88","201","310004071","05:54:24","2026-02-06","3110","1070","1","4931389889","","","","","0",
"31_000028671","INSERTO TNMG 160412 SA MC6115","","2026-02-06","-3","-49.77","201","310004071","05:54:24","2026-02-06","3110","1070","2","4931389889","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-01-31","-8","-667.84","201","310004071","05:54:16","2026-01-31","3110","1070","1","4931012610","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-02","-8","-147.76","201","310004071","05:54:14","2026-02-02","3110","1070","1","4931088324","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-02-02","-4","-64.88","201","310004071","05:54:14","2026-02-02","3110","1070","2","4931088324","","","","","0",
"31_000027590","INSERTO VNMG 160408 MS MP9005","","2026-01-29","-1","-26.36","201","310004071","05:53:42","2026-01-29","3110","1070","2","4930827316","","","","","0",
"31_000029074","INSERTO TNMG 160412-RK MC5115","","2026-01-29","-2","-37.18","201","310004071","05:53:42","2026-01-29","3110","1070","1","4930827316","","","","","0",
"31_000028812","SERRA CIRCULAR.285 x 2,0 x 1,7 x 32 x 60","","2026-02-23","-1","-732.28","201","310004570","05:53:35","2026-02-23","3110","1070","1","4932308792","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-23","-2","-27.60","201","310004570","05:52:28","2026-02-23","3110","1070","1","4932308688","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-22","-1","-15.52","201","310004565","05:52:24","2026-01-22","3110","1070","1","4930422850","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-22","-1","-19.28","201","310004565","05:52:24","2026-01-22","3110","1070","2","4930422850","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-02-23","-5","-77.60","201","310004570","05:51:33","2026-02-23","3110","1070","1","4932308596","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-02-23","-4","-145.92","201","310004570","05:51:33","2026-02-23","3110","1070","2","4932308596","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-02-23","-5","-96.40","201","310004570","05:51:33","2026-02-23","3110","1070","3","4932308596","","","","","0",
"31_000029073","INSERTO GY2M0600J080N-MS VP20RT","","2026-02-23","-4","-208.72","201","310004570","05:51:33","2026-02-23","3110","1070","4","4932308596","","","","","0",
"31_000004753","DRESSADOR SINTETI. 55º R0,5 DES:97395105","","2026-01-07","-1","-526.73","201","310004565","05:50:35","2026-01-07","3110","1070","1","4929553588","","","","","0",
"31_000028264","INSERTO TNMG 160408 PQ CCX","","2026-01-02","-6","-120.06","201","310004071","05:50:26","2026-01-02","3110","1070","1","4929337501","","","","","0",
"31_000028685","INSERTO TPMT110308PS GT9530","","2026-01-02","-10","-202.80","201","310004071","05:50:26","2026-01-02","3110","1070","2","4929337501","","","","","0",
"31_000028722","INSERTO TPGB 110308 PV7005","","2026-01-02","-4","-129.68","201","310004071","05:50:26","2026-01-02","3110","1070","3","4929337501","","","","","0",
"31_000021908","DISCO CORTE 115x1,0x22 AI ABF-4 P/ INOX","","2026-02-21","-20","-60.80","201","310004071","05:50:21","2026-02-21","3110","1070","1","4932240448","","","","","0",
"31_000021653","SHAVING 17 CS 17/1","","2026-01-29","-1","-10181.35","201","310004071","05:49:41","2026-01-29","3110","1070","1","4930827064","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-22","-6","-101.52","201","310004565","05:49:29","2026-01-22","3110","1070","2","4930422692","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-22","-6","-115.68","201","310004565","05:49:29","2026-01-22","3110","1070","1","4930422692","","","","","0",
"31_000026723","INSERTO ICP 106 IC908","","2026-01-21","-2","-795.52","201","310004565","05:48:18","2026-01-21","3110","1070","1","4930349562","","","","","0",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-01-24","-5","-49.55","201","310004565","05:47:49","2026-01-24","3110","1070","3","4930545880","","","","","0",
"31_000024937","INSERTO TNMG 130412-MT TT8125","","2026-01-24","-5","-114.25","201","310004565","05:47:49","2026-01-24","3110","1070","2","4930545880","","","","","0",
"31_000025838","INSERTO HNMG 050408-GU TT7015","","2026-01-24","-2","-78.90","201","310004565","05:47:49","2026-01-24","3110","1070","1","4930545880","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-24","-4","-67.68","201","310004565","05:47:49","2026-01-24","3110","1070","4","4930545880","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-01-20","-6","-110.82","201","310004565","05:47:15","2026-01-20","3110","1070","1","4930275835","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-01-20","-6","-97.32","201","310004565","05:47:15","2026-01-20","3110","1070","2","4930275835","","","","","0",
"31_000021653","SHAVING 17 CS 17/1","","2026-01-06","-1","-10181.35","201","310004565","05:47:14","2026-01-06","3110","1070","1","4929482896","","","","","0",
"31_000015973","REBOLO RT-19X19X8,0  5GT80K6VRI","","2026-01-13","-12","-295.80","201","310004565","05:46:57","2026-01-13","3110","1070","1","4929878659","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-01-19","-1","-635.70","201","310004565","05:46:35","2026-01-19","3110","1070","1","4930203379","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-02-21","-2","-1271.40","201","310004071","05:46:21","2026-02-21","3110","1070","2","4932240302","","","","","0",
"31_000008767","INSERTO WNMG 06T308 MP MC6015","","2026-02-25","-5","-53.95","201","310004071","05:46:19","2026-02-25","3110","1070","2","4932455129","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-25","-10","-145.30","201","310004071","05:46:19","2026-02-25","3110","1070","1","4932455129","","","","","0",
"31_000028685","INSERTO TPMT110308PS GT9530","","2026-02-27","-3","-60.84","201","310004071","05:45:03","2026-02-27","3110","1070","3","4932610407","","","","","0",
"31_000028687","INSERTO WDXT063006-G-ACK300","","2026-02-27","-10","-198.40","201","310004071","05:45:03","2026-02-27","3110","1070","1","4932610407","","","","","0",
"31_000028743","INSERTO TPGW 110304 TH10","","2026-02-27","-3","-88.62","201","310004071","05:45:03","2026-02-27","3110","1070","2","4932610407","","","","","0",
"31_000025814","BROCA MD ESC. Ø8,75x21xØ12x145(U1603554A","","2026-01-20","-1","-350.90","201","310004565","05:44:56","2026-01-20","3110","1070","1","4930275834","","","","","0",
"31_000006000","INSERTO DNMG 150604-LP MC6015","","2026-02-17","-3","-86.13","201","310004071","05:44:31","2026-02-17","3110","1070","1","4931993111","","","","","0",
"31_000012246","INSERTO GRIP 5025Y IC908  ISCAR","","2026-02-17","-4","-249.24","201","310004071","05:44:31","2026-02-17","3110","1070","4","4931993111","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-17","-3","-43.59","201","310004071","05:44:31","2026-02-17","3110","1070","2","4931993111","","","","","0",
"31_000023789","INSERTO GY2M0400G080N-MM VP20RT","","2026-02-17","-8","-293.76","201","310004071","05:44:31","2026-02-17","3110","1070","3","4931993111","","","","","0",
"31_000013245","INSERTO TNMG 160408 SA UE6105","","2026-01-23","-3","-43.71","201","310004565","05:43:58","2026-01-23","3110","1070","2","4930492718","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-23","-7","-101.71","201","310004565","05:43:58","2026-01-23","3110","1070","1","4930492718","","","","","0",
"31_000006147","FRESA FTR MD4C Ø8x25xD8x80L FUT 88422074","","2026-02-04","-1","-164.80","201","310004071","05:43:22","2026-02-04","3110","1070","1","4931236935","","","","","0",
"31_000021643","PORTA FERR. MD C10K SCLCL-06","","2026-01-09","-1","-1008.65","201","310004565","05:43:01","2026-01-09","3110","1070","1","4929695292","","","","","0",
"31_000022880","BROCA CENTRO HSS FORM A 60 A201  2,0x6,0","","2026-02-27","-1","-41.36","201","310004071","05:42:13","2026-02-27","3110","1070","1","4932610232","","","","","0",
"31_000001480","LIXA FITA R.986 GRAO 60 MED.1500X50","","2026-02-16","-10","-153.10","201","310004071","05:42:06","2026-02-16","3110","1070","12","4931933561","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-16","-8","-147.76","201","310004071","05:42:06","2026-02-16","3110","1070","19","4931933561","","","","","0",
"31_000010613","BRUNIDOR SINT ( MS-20 ) 3,5x7,1x29,9x1,5","","2026-02-16","-8","-443.36","201","310004071","05:42:06","2026-02-16","3110","1070","16","4931933561","","","","","0",
"31_000019499","INSERTO AOMT 030204 - N - 45DT IC1008","","2026-02-16","-1","-32.88","201","310004071","05:42:06","2026-02-16","3110","1070","22","4931933561","","","","","0",
"31_000019500","INSERTO AOMT 060204 - 45DT IC508","","2026-02-16","-1","-44.44","201","310004071","05:42:06","2026-02-16","3110","1070","21","4931933561","","","","","0",
"31_000021024","INSERTO TNGX 110308S-01020-WZ CBN010","","2026-02-16","-1","-635.70","201","310004071","05:42:06","2026-02-16","3110","1070","13","4931933561","","","","","0",
"31_000024800","INSERTO CCMT 09T308-CM T515","","2026-02-16","-4","-98.84","201","310004071","05:42:06","2026-02-16","3110","1070","11","4931933561","","","","","0",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-02-16","-3","-69.00","201","310004071","05:42:06","2026-02-16","3110","1070","20","4931933561","","","","","0",
"31_000028678","INSERTO CNMG120412GZ AC420K","","2026-02-16","-6","-126.12","201","310004071","05:42:06","2026-02-16","3110","1070","8","4931933561","","","","","0",
"31_000028680","INSERTO DCMT11T308-CM T5115","","2026-02-16","-2","-49.28","201","310004071","05:42:06","2026-02-16","3110","1070","10","4931933561","","","","","0",
"31_000028688","INSERTO WDXT094008-G ACK300　","","2026-02-16","-8","-258.88","201","310004071","05:42:06","2026-02-16","3110","1070","7","4931933561","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-16","-8","-667.84","201","310004071","05:42:06","2026-02-16","3110","1070","18","4931933561","","","","","0",
"31_000028728","INSERTO WNMA 080412 AC4015K SUMITOMO","","2026-02-16","-10","-233.00","201","310004071","05:42:06","2026-02-16","3110","1070","6","4931933561","","","","","0",
"31_000028741","INSERTO CCMT 060208-PSS AH725","","2026-02-16","-4","-78.44","201","310004071","05:42:06","2026-02-16","3110","1070","9","4931933561","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-01-16","-4","-50.40","201","310004565","05:42:05","2026-01-16","3110","1070","1","4930086195","","","","","0",
"31_000006281","REBOLO CBN 4A2R220X2X3,3X76,2  B126","","2026-01-13","-1","-1081.68","201","310004071","05:41:18","2026-01-13","3110","1070","1","4929878361","","","","","0",
"31_000028191","LOGOTIPO 006297/2019 - DIVERSO-FI-244-CT","","2026-01-05","-2","-856.96","201","310004565","05:41:07","2026-01-05","3110","1070","1","4929414135","","","","","0",
"31_000013900","BROCA MD.2C D6,28x44xD8X80L 88424043 FUT","","2026-01-14","-1","-151.57","201","310004071","05:40:59","2026-01-14","3110","1070","1","4929950086","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-02-02","-2","-29.06","201","310004071","05:40:50","2026-02-02","3110","1070","2","4931087794","","","","","0",
"31_000027456","INSERTO DGN 2202C IC 354","","2026-02-02","-2","-92.78","201","310004071","05:40:50","2026-02-02","3110","1070","1","4931087794","","","","","0",
"31_000029074","INSERTO TNMG 160412-RK MC5115","","2026-01-05","-5","-92.95","201","310004565","05:40:00","2026-01-05","3110","1070","1","4929413989","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-05","-6","-110.82","201","310004071","05:39:31","2026-02-05","3110","1070","1","4931314451","","","","","0",
"31_000026723-R","INSERTO ICP 106 IC908 (26723-AFIADA)","","2026-02-25","-2","0","201","310004071","05:39:14","2026-02-25","3110","1070","1","4932454893","","","","","0",
"31_000006112","INSERTO PENTA 24N247 JO20 IC908","","2026-01-12","-8","-1184.80","201","310004071","05:38:48","2026-01-12","3110","1070","3","4929807315","","","","","0",
"31_000012717","INSERTO TCMT 110204-SM IC908","","2026-01-12","-1","-21.97","201","310004071","05:38:48","2026-01-12","3110","1070","5","4929807315","","","","","0",
"31_000019498","INSERTO SOMX 060304-DT IC908","","2026-01-12","-5","-214.95","201","310004071","05:38:48","2026-01-12","3110","1070","4","4929807315","","","","","0",
"31_000028718","BRUNIDOR 3,5x8,65x30 MS025 S AB N60202","","2026-02-07","-8","-667.84","201","310004071","05:38:44","2026-02-07","3110","1070","1","4931444819","","","","","0",
"31_000012247","INSERTO CCMT 060208  UE6110","","2026-01-05","-7","-69.37","201","310004565","05:38:30","2026-01-05","3110","1070","2","4929413987","","","","","0",
"31_000022920","INSERTO CCMT 09T308 MM MC7025","","2026-02-04","-4","-50.40","201","310004071","05:38:30","2026-02-04","3110","1070","3","4931236463","","","","","0",
"31_000024937","INSERTO TNMG 130412-MT TT8125","","2026-01-05","-4","-91.40","201","310004565","05:38:30","2026-01-05","3110","1070","1","4929413987","","","","","0",
"31_000026158","INSERTO CCMT 060204 WP PV720","","2026-01-05","-4","-67.68","201","310004565","05:38:30","2026-01-05","3110","1070","3","4929413987","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-02-04","-4","-85.88","201","310004071","05:38:30","2026-02-04","3110","1070","2","4931236463","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-02-04","-3","-79.11","201","310004071","05:38:30","2026-02-04","3110","1070","1","4931236463","","","","","0",
"31_000028554","INSERTO CCGW 060208 NU BN2000","","2026-02-21","-2","-210.18","201","310004071","05:38:05","2026-02-21","3110","1070","1","4932240153","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-16","-3","-43.59","201","310004071","05:38:02","2026-01-16","3110","1070","2","4930086136","","","","","0",
"31_000025839","INSERTO DNMG 150408-MT TT7015","","2026-01-16","-3","-89.49","201","310004071","05:38:02","2026-01-16","3110","1070","5","4930086136","","","","","0",
"31_000027764","INSERTO GIMIY 304  IC808","","2026-01-16","-4","-163.84","201","310004071","05:38:02","2026-01-16","3110","1070","3","4930086136","","","","","0",
"31_000028163","INSERTO VNMG 160408 MP MC6025","","2026-01-16","-2","-42.94","201","310004071","05:38:02","2026-01-16","3110","1070","4","4930086136","","","","","0",
"31_000028774","INSERTO XCMT 150304 SVXUE6020","","2026-01-16","-1","-16.02","201","310004071","05:38:02","2026-01-16","3110","1070","1","4930086136","","","","","0",
"31_000029089","INSERTO VCMT 160408N-SU-AC6020M","","2026-01-20","-4","-105.48","201","310004565","05:37:55","2026-01-20","3110","1070","1","4930275509","","","","","0",
"31_000022901","INSERTO TNMG 160412-SA UE6105","","2026-01-19","-5","-72.65","201","310004565","05:37:51","2026-01-19","3110","1070","1","4930202918","","","","","0",
"31_000001959","INSERTO TNGA 160408-HTI 05T","","2026-02-19","-10","-184.70","201","310004570","05:36:28","2026-02-19","3110","1070","1","4932122399","","","","","0",
"31_000001976","INSERTO VCMW 160404 HTI10","","2026-02-19","-3","-48.42","201","310004570","05:36:28","2026-02-19","3110","1070","3","4932122399","","","","","0",
"31_000004381","INSERTO VCMW 160408 HTI10","","2026-02-19","-10","-162.20","201","310004570","05:36:28","2026-02-19","3110","1070","2","4932122399","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-01-19","-10","-138.00","201","310004565","05:36:14","2026-01-19","3110","1070","1","4930202915","","","","","0",
"31_000009799","INSERTO TNMG 160412-GH MC5125","","2026-02-17","-1","-13.80","201","310004071","05:36:09","2026-02-17","3110","1070","1","4931992698","","","","","0",
"31_000027193","INSERTO CCMT 060202 PF IC907","","2026-02-25","-2","-46.00","201","310004071","05:35:46","2026-02-25","3110","1070","1","4932454765","","","","","0",
"31_000013246","INSERTO TNMG 160408 MA UE6020","","2026-01-30","-8","-124.16","201","310004071","05:35:41","2026-01-30","3110","1070","2","4930892061","","","","","0",
"31_000023720","INSERTO GY2M0400G040N-MM VP20RT","","2026-01-30","-3","-109.44","201","310004071","05:35:41","2026-01-30","3110","1070","1","4930892061","","","","","0",
"31_000028142","INSERTO CCMT 09T304-LS MP 9015","","2026-01-30","-5","-60.40","201","310004071","05:35:41","2026-01-30","3110","1070","3","4930892061","","","","","0",
"31_000028905","INSERTO CCMT09T308N SU AC8025P","","2026-01-30","-10","-192.80","201","310004071","05:35:41","2026-01-30","3110","1070","4","4930892061","","","","","0",
"31_000024583","BROCA ESC. MD D4,20x14,9xD5 88424001-T3","","2026-01-22","-2","-253.22","201","310004565","05:35:21","2026-01-22","3110","1070","2","4930422045","","","","","0",
"31_000006281","REBOLO CBN 4A2R220X2X3,3X76,2  B126","","2026-02-25","-1","-1081.68","201","310004071","05:34:30","2026-02-25","3110","1070","1","4932454669","","","","","0",
"31_000001098","LIXA D'AGUA 400","","2026-02-02","-5","-7.75","201","310004071","05:34:20","2026-02-02","3110","1070","4","4931087507","","","","","0",
